account_id,account_name,industry,country,referral_source,plan_tier,seats,is_trial,churn_flag,signup_date,signup_month,tenure_days,n_churn_events,has_churn_event,first_churn_date,signup_quarter,tenure_bucket,first_trial_start,trial_converted,n_subscriptions,n_paid_subscriptions,n_trial_subscriptions,n_ended_subscriptions,n_upgrades,n_downgrades,annual_share,auto_renew_share,lifetime_mrr_booked,has_trial_subscription,any_upgrade,any_downgrade,highest_plan_tier,n_active_subscriptions,mrr_at_snapshot,paid_seats_at_snapshot,usage_events,total_usage_count,distinct_features,total_errors,beta_event_share,total_duration_hours,avg_minutes_per_event,error_rate,n_tickets,n_escalations,n_high_urgent_tickets,avg_resolution_hours,avg_first_response_minutes,csat_responses,avg_satisfaction,any_escalation,ticket_bucket,breadth_quartile,usage_quartile,snapshot_date,engagement_segment,high_friction
A-309e54,Company_371,DevTools,US,other,Pro,15,False,False,2024-12-09,2024-12-01,22,1,True,2024-12-14,2024Q4,0-6 months,2024-12-13,True,11,8,3,1,0,1,0.45454545454545453,1.0,28549,True,False,True,Enterprise,10,26932,238,52,509,28,24,0.057692307692307696,46.721944444444446,53.90993589743589,0.047151277013752456,5.0,0.0,3.0,23.8,90.2,1.0,3.0,False,5-6,Q3,Q3,2024-12-31,Engaged Accounts,False
A-6e7827,Company_372,DevTools,US,other,Basic,1,False,False,2023-03-26,2023-03-01,646,2,True,2023-09-19,2023Q1,18-24 months,,,9,9,0,1,3,0,0.4444444444444444,0.7777777777777778,8344,False,True,False,Enterprise,8,5894,86,41,419,24,31,0.07317073170731707,34.25194444444445,50.12479674796748,0.07398568019093078,2.0,0.0,0.0,51.0,83.5,2.0,3.5,False,1-2,Q2,Q2,2024-12-31,Casual Accounts,True
A-50bb9f,Company_373,Cybersecurity,US,organic,Pro,2,False,False,2024-07-12,2024-07-01,172,2,True,2024-09-08,2024Q3,0-6 months,,,8,8,0,1,2,0,0.25,0.875,17263,False,True,False,Enterprise,7,15499,151,24,276,18,15,0.20833333333333334,27.59111111111111,68.97777777777779,0.05434782608695652,7.0,0.0,3.0,33.285714285714285,74.71428571428571,3.0,4.0,False,7+,Q1 (lowest),Q1 (lowest),2024-12-31,Low-Engagement Accounts,False
A-5fe118,Company_374,Cybersecurity,US,other,Enterprise,39,False,False,2024-11-07,2024-11-01,54,1,True,2024-12-16,2024Q4,0-6 months,2024-12-29,False,5,4,1,0,0,0,0.4,0.8,22290,True,False,False,Enterprise,5,22290,240,21,233,14,12,0.23809523809523808,16.639444444444443,47.54126984126984,0.05150214592274678,1.0,0.0,1.0,19.0,26.0,1.0,4.0,False,1-2,Q1 (lowest),Q1 (lowest),2024-12-31,Low-Engagement Accounts,False
A-5247b3,Company_375,FinTech,UK,partner,Pro,16,True,False,2024-03-12,2024-03-01,294,2,True,2024-10-12,2024Q1,6-12 months,2024-04-17,True,11,9,2,1,3,0,0.45454545454545453,0.9090909090909091,11791,True,True,False,Enterprise,10,11791,229,60,610,32,29,0.15,49.22555555555556,49.22555555555555,0.047540983606557376,5.0,0.0,4.0,45.8,96.6,3.0,4.0,False,5-6,Q4 (highest),Q3,2024-12-31,Engaged Accounts,False
A-f44180,Company_376,Cybersecurity,UK,event,Pro,9,False,False,2023-02-13,2023-02-01,687,1,True,2023-04-29,2023Q1,18-24 months,2024-06-30,False,11,8,3,2,0,0,0.6363636363636364,0.7272727272727273,28788,True,False,False,Enterprise,9,9286,64,52,520,27,22,0.19230769230769232,45.589166666666664,52.60288461538462,0.04230769230769231,2.0,0.0,1.0,46.5,123.0,2.0,5.0,False,1-2,Q2,Q3,2024-12-31,Engaged Accounts,False
A-c16cf7,Company_377,EdTech,US,event,Pro,13,True,False,2024-10-16,2024-10-01,76,2,True,2024-11-08,2024Q4,0-6 months,2024-11-02,True,10,9,1,1,0,0,0.6,0.8,12274,True,False,False,Enterprise,9,7498,202,58,577,33,26,0.13793103448275862,40.235,41.62241379310345,0.045060658578856154,3.0,0.0,0.0,48.333333333333336,111.66666666666667,2.0,3.5,False,3-4,Q4 (highest),Q3,2024-12-31,Engaged Accounts,False
A-d42431,Company_378,FinTech,FR,ads,Enterprise,22,True,False,2024-06-09,2024-06-01,205,2,True,2024-06-26,2024Q2,6-12 months,,,9,9,0,1,1,1,0.4444444444444444,0.7777777777777778,21160,False,True,True,Enterprise,8,20742,258,47,457,26,34,0.1276595744680851,37.184444444444445,47.46950354609929,0.07439824945295405,4.0,0.0,3.0,24.25,119.5,2.0,4.0,False,3-4,Q2,Q2,2024-12-31,Casual Accounts,True
A-6965e1,Company_379,DevTools,US,organic,Basic,13,False,False,2024-11-25,2024-11-01,36,3,True,2024-12-02,2024Q4,0-6 months,2024-12-05,True,12,11,1,0,1,1,0.3333333333333333,0.6666666666666666,27765,True,True,True,Enterprise,12,27765,195,59,627,27,29,0.06779661016949153,52.265,53.15084745762712,0.046251993620414676,3.0,0.0,1.0,39.0,128.33333333333334,1.0,3.0,False,3-4,Q2,Q4 (highest),2024-12-31,Engaged Accounts,False
A-0354fe,Company_380,Cybersecurity,US,other,Basic,34,False,False,2024-10-22,2024-10-01,70,2,True,2024-11-15,2024Q4,0-6 months,2024-11-03,True,7,5,2,1,1,0,0.42857142857142855,0.7142857142857143,15470,True,True,False,Enterprise,6,14824,136,45,463,28,30,0.06666666666666667,42.34305555555556,56.45740740740741,0.06479481641468683,4.0,0.0,2.0,20.0,56.666666666666664,2.0,4.0,False,3-4,Q3,Q2,2024-12-31,Casual Accounts,False
A-0a62f5,Company_381,FinTech,UK,partner,Pro,16,False,False,2024-09-11,2024-09-01,111,5,True,2024-09-27,2024Q3,0-6 months,,,4,4,0,0,0,0,0.5,1.0,4861,False,False,False,Enterprise,4,4861,79,25,244,20,7,0.08,20.802777777777777,49.92666666666666,0.028688524590163935,2.0,0.0,2.0,33.5,105.0,0.0,,False,1-2,Q1 (lowest),Q1 (lowest),2024-12-31,Low-Engagement Accounts,False
A-f5641b,Company_382,EdTech,US,other,Pro,31,False,False,2024-03-30,2024-03-01,276,2,True,2024-04-20,2024Q1,6-12 months,2024-06-08,True,10,9,1,1,1,1,0.2,0.6,39120,True,True,True,Enterprise,9,32951,269,39,438,27,18,0.10256410256410256,39.346944444444446,60.53376068376068,0.0410958904109589,4.0,1.0,3.0,47.5,98.0,2.0,3.0,True,3-4,Q2,Q2,2024-12-31,Casual Accounts,True
A-b44e3e,Company_383,Cybersecurity,UK,ads,Basic,40,False,False,2024-02-12,2024-02-01,323,1,True,2024-04-14,2024Q1,6-12 months,2024-07-23,True,7,6,1,1,3,0,0.7142857142857143,0.8571428571428571,43521,True,True,False,Enterprise,6,35561,239,38,387,20,13,0.10526315789473684,31.920277777777777,50.40043859649123,0.03359173126614987,3.0,0.0,2.0,40.0,75.33333333333333,3.0,4.333333333333333,False,3-4,Q1 (lowest),Q2,2024-12-31,Casual Accounts,False
A-3b37d9,Company_384,FinTech,US,event,Enterprise,23,False,False,2023-01-27,2023-01-01,704,2,True,2023-12-26,2023Q1,18-24 months,2023-12-02,True,7,5,2,1,2,0,0.7142857142857143,0.8571428571428571,19435,True,True,False,Enterprise,6,14858,92,43,451,26,21,0.046511627906976744,35.58861111111111,49.65852713178295,0.04656319290465632,5.0,0.0,2.0,36.0,89.8,2.0,4.5,False,5-6,Q2,Q2,2024-12-31,Casual Accounts,False
A-54d94a,Company_385,Cybersecurity,IN,event,Basic,27,False,False,2023-05-01,2023-05-01,610,0,False,,2023Q2,18-24 months,2023-11-29,True,11,10,1,1,1,1,0.45454545454545453,0.9090909090909091,12557,True,True,True,Enterprise,10,12557,323,59,582,30,28,0.11864406779661017,48.37833333333333,49.19830508474577,0.048109965635738834,4.0,0.0,0.0,53.75,82.75,2.0,3.5,False,3-4,Q3,Q3,2024-12-31,Engaged Accounts,False
A-7f29a7,Company_386,Cybersecurity,UK,event,Basic,41,True,False,2024-09-18,2024-09-01,104,1,True,2024-10-09,2024Q3,0-6 months,2024-10-06,True,11,10,1,3,0,0,0.36363636363636365,0.6363636363636364,18860,True,False,False,Enterprise,8,9143,287,62,619,32,38,0.14516129032258066,49.22472222222222,47.636827956989244,0.061389337641357025,1.0,0.0,1.0,24.0,5.0,1.0,4.0,False,1-2,Q4 (highest),Q3,2024-12-31,Engaged Accounts,False
A-089363,Company_387,FinTech,AU,event,Basic,2,False,False,2023-05-06,2023-05-01,605,1,True,2023-11-27,2023Q2,18-24 months,2023-10-03,True,14,9,5,2,2,0,0.5,0.5714285714285714,21104,True,True,False,Enterprise,12,7373,107,61,628,30,33,0.14754098360655737,54.58083333333333,53.68606557377049,0.052547770700636945,3.0,0.0,1.0,35.0,91.33333333333333,3.0,3.6666666666666665,False,3-4,Q3,Q4 (highest),2024-12-31,Engaged Accounts,False
A-524364,Company_388,DevTools,FR,partner,Enterprise,3,False,False,2024-12-31,2024-12-01,0,0,False,,2024Q4,0-6 months,2024-12-31,True,6,4,2,0,0,0,0.3333333333333333,1.0,9552,True,False,False,Enterprise,6,9552,78,26,237,18,24,0.07692307692307693,20.158055555555556,46.51858974358974,0.10126582278481013,3.0,0.0,2.0,47.666666666666664,75.33333333333333,3.0,4.333333333333333,False,3-4,Q1 (lowest),Q1 (lowest),2024-12-31,Low-Engagement Accounts,True
A-855a48,Company_389,EdTech,US,partner,Pro,14,True,False,2023-12-22,2023-12-01,375,1,True,2024-08-01,2023Q4,12-18 months,,,8,8,0,0,0,1,0.625,0.375,30376,False,False,True,Enterprise,8,30376,214,44,448,26,16,0.1590909090909091,40.53,55.268181818181816,0.03571428571428571,5.0,0.0,4.0,39.6,122.0,3.0,3.6666666666666665,False,5-6,Q2,Q2,2024-12-31,Casual Accounts,False
A-756192,Company_390,FinTech,IN,other,Basic,19,False,False,2023-06-11,2023-06-01,569,0,False,,2023Q2,18-24 months,2023-09-17,True,10,8,2,0,1,0,0.3,0.8,21400,True,True,False,Enterprise,10,21400,250,64,617,32,43,0.046875,50.99583333333333,47.80859375,0.06969205834683954,3.0,0.0,2.0,37.333333333333336,102.33333333333333,2.0,4.0,False,3-4,Q4 (highest),Q3,2024-12-31,Engaged Accounts,True
A-49b828,Company_391,FinTech,IN,ads,Pro,6,False,False,2023-05-05,2023-05-01,606,0,False,,2023Q2,18-24 months,2023-08-10,True,14,13,1,0,2,0,0.5714285714285714,0.9285714285714286,31108,True,True,False,Enterprise,14,31108,262,65,687,29,45,0.15384615384615385,51.99527777777778,47.99564102564103,0.06550218340611354,3.0,1.0,0.0,13.666666666666666,87.66666666666667,2.0,3.5,True,3-4,Q3,Q4 (highest),2024-12-31,Engaged Accounts,True
A-c7ffc2,Company_392,Cybersecurity,US,partner,Pro,30,True,False,2023-01-27,2023-01-01,704,2,True,2023-04-15,2023Q1,18-24 months,,,12,12,0,0,3,0,0.4166666666666667,0.75,36112,False,True,False,Enterprise,12,36112,508,62,640,30,28,0.0967741935483871,55.82138888888889,54.02069892473118,0.04375,2.0,0.0,1.0,64.0,86.0,1.0,3.0,False,1-2,Q3,Q4 (highest),2024-12-31,Engaged Accounts,False
A-751c58,Company_393,FinTech,UK,organic,Basic,15,False,False,2024-07-18,2024-07-01,166,3,True,2024-09-17,2024Q3,0-6 months,2024-08-28,True,11,9,2,0,4,0,0.6363636363636364,0.8181818181818182,19597,True,True,False,Enterprise,11,19597,283,53,574,31,12,0.05660377358490566,49.834722222222226,56.416666666666664,0.020905923344947737,5.0,0.0,0.0,39.6,130.0,3.0,4.333333333333333,False,5-6,Q3,Q3,2024-12-31,Engaged Accounts,False
A-72799b,Company_394,DevTools,FR,event,Enterprise,20,False,True,2023-11-13,2023-11-01,414,1,True,2024-05-05,2023Q4,12-18 months,2023-11-18,True,10,8,2,1,2,1,0.4,0.8,17315,True,True,True,Enterprise,9,16935,195,56,550,31,34,0.17857142857142858,43.055,46.13035714285714,0.06181818181818182,2.0,1.0,1.0,33.5,80.0,2.0,4.5,True,1-2,Q3,Q3,2024-12-31,Engaged Accounts,True
A-812c5b,Company_395,DevTools,CA,organic,Basic,55,False,True,2024-02-25,2024-02-01,310,1,True,2024-05-11,2024Q1,6-12 months,2024-04-03,True,13,9,4,0,0,0,0.07692307692307693,0.9230769230769231,29884,True,False,False,Enterprise,13,29884,586,88,866,33,46,0.125,74.8875,51.05965909090909,0.053117782909930716,4.0,0.0,3.0,27.0,88.25,2.0,4.0,False,3-4,Q4 (highest),Q4 (highest),2024-12-31,Power Accounts,False
A-69b156,Company_396,EdTech,US,other,Pro,7,False,True,2023-11-21,2023-11-01,406,0,False,,2023Q4,12-18 months,2024-11-16,True,9,8,1,2,0,2,0.4444444444444444,0.7777777777777778,14293,True,False,True,Enterprise,7,13798,82,36,360,24,20,0.05555555555555555,28.4675,47.44583333333333,0.05555555555555555,7.0,0.0,4.0,32.0,100.57142857142857,4.0,4.0,False,7+,Q2,Q1 (lowest),2024-12-31,Low-Engagement Accounts,False
A-075038,Company_397,HealthTech,UK,ads,Basic,17,False,False,2023-05-12,2023-05-01,599,1,True,2024-09-05,2023Q2,18-24 months,2023-11-26,True,14,11,3,0,1,0,0.5,0.7857142857142857,18909,True,True,False,Enterprise,14,18909,351,70,743,32,31,0.12857142857142856,55.202222222222225,47.31619047619048,0.04172274562584118,2.0,0.0,2.0,43.5,54.0,2.0,3.0,False,1-2,Q4 (highest),Q4 (highest),2024-12-31,Power Accounts,False
A-940b8b,Company_398,HealthTech,DE,organic,Basic,1,False,False,2024-03-19,2024-03-01,287,0,False,,2024Q1,6-12 months,2024-06-07,True,8,5,3,0,1,1,0.75,0.75,9640,True,True,True,Enterprise,8,9640,130,35,362,23,32,0.08571428571428572,33.66222222222222,57.70666666666667,0.08839779005524862,3.0,0.0,2.0,41.333333333333336,89.33333333333333,2.0,4.0,False,3-4,Q1 (lowest),Q1 (lowest),2024-12-31,Low-Engagement Accounts,True
A-2d1036,Company_399,FinTech,US,ads,Pro,69,False,True,2024-06-14,2024-06-01,200,2,True,2024-10-19,2024Q2,6-12 months,,,13,13,0,3,0,1,0.6153846153846154,0.7692307692307693,64653,False,False,True,Enterprise,10,46230,690,69,692,31,40,0.14492753623188406,50.37083333333333,43.80072463768116,0.057803468208092484,5.0,1.0,2.0,37.8,49.0,5.0,4.6,True,5-6,Q3,Q4 (highest),2024-12-31,Engaged Accounts,True
A-0f6450,Company_400,FinTech,US,other,Pro,28,True,True,2024-12-27,2024-12-01,4,2,True,2024-12-29,2024Q4,0-6 months,2024-12-27,True,11,10,1,0,0,0,0.2727272727272727,0.7272727272727273,23800,True,False,False,Enterprise,11,23800,280,54,539,31,39,0.14814814814814814,48.519444444444446,53.910493827160494,0.07235621521335807,8.0,1.0,1.0,29.75,81.625,6.0,3.8333333333333335,True,7+,Q3,Q3,2024-12-31,Engaged Accounts,True
A-9affe6,Company_401,Cybersecurity,US,other,Pro,7,False,False,2023-03-22,2023-03-01,650,1,True,2024-01-12,2023Q1,18-24 months,,,11,11,0,2,2,0,0.36363636363636365,0.9090909090909091,10636,False,True,False,Enterprise,9,10142,188,47,473,26,16,0.06382978723404255,40.23694444444445,51.366312056737584,0.03382663847780127,3.0,0.0,2.0,58.0,76.0,1.0,3.0,False,3-4,Q2,Q2,2024-12-31,Casual Accounts,False
A-80eeb6,Company_402,Cybersecurity,UK,organic,Enterprise,22,False,False,2023-05-09,2023-05-01,602,2,True,2023-10-19,2023Q2,18-24 months,2024-09-14,True,16,15,1,3,4,1,0.5,0.9375,68489,True,True,True,Enterprise,13,58291,439,76,725,38,43,0.11842105263157894,61.64,48.66315789473684,0.05931034482758621,4.0,1.0,3.0,40.25,68.25,3.0,3.6666666666666665,True,3-4,Q4 (highest),Q4 (highest),2024-12-31,Power Accounts,True
A-d4e0d4,Company_403,FinTech,US,other,Basic,117,False,False,2024-10-18,2024-10-01,74,0,False,,2024Q4,0-6 months,,,10,10,0,1,1,1,0.3,0.9,138060,False,True,True,Enterprise,9,114777,1053,49,488,30,33,0.12244897959183673,40.214166666666664,49.24183673469388,0.06762295081967214,4.0,0.0,1.0,39.25,76.25,2.0,4.0,False,3-4,Q3,Q2,2024-12-31,Casual Accounts,True
A-c7e58b,Company_404,HealthTech,IN,other,Pro,3,False,False,2023-06-25,2023-06-01,555,0,False,,2023Q2,18-24 months,2024-09-07,False,7,6,1,0,0,0,0.42857142857142855,0.5714285714285714,5384,True,False,False,Enterprise,7,5384,56,34,343,22,18,0.029411764705882353,29.40361111111111,51.88872549019608,0.052478134110787174,5.0,0.0,2.0,30.6,98.4,4.0,3.5,False,5-6,Q1 (lowest),Q1 (lowest),2024-12-31,Low-Engagement Accounts,False
A-016043,Company_405,EdTech,CA,organic,Basic,4,True,False,2024-07-31,2024-07-01,153,1,True,2024-08-11,2024Q3,0-6 months,2024-09-28,True,11,9,2,1,3,0,0.6363636363636364,0.5454545454545454,16516,True,True,False,Enterprise,10,11740,130,47,490,26,21,0.06382978723404255,36.6875,46.83510638297873,0.04285714285714286,3.0,0.0,2.0,30.333333333333332,78.0,1.0,4.0,False,3-4,Q2,Q2,2024-12-31,Casual Accounts,False
A-bbe56f,Company_406,HealthTech,US,ads,Enterprise,21,False,False,2023-02-16,2023-02-01,684,0,False,,2023Q1,18-24 months,2024-04-04,True,5,4,1,0,1,0,0.8,1.0,6025,True,True,False,Enterprise,5,6025,85,22,232,13,8,0.18181818181818182,16.834444444444443,45.91212121212121,0.034482758620689655,4.0,0.0,2.0,26.25,120.5,3.0,4.0,False,3-4,Q1 (lowest),Q1 (lowest),2024-12-31,Low-Engagement Accounts,False
A-7c5768,Company_407,HealthTech,UK,event,Enterprise,3,False,False,2024-03-02,2024-03-01,304,0,False,,2024Q1,6-12 months,2024-09-28,True,9,6,3,0,0,0,0.4444444444444444,0.8888888888888888,3389,True,False,False,Enterprise,9,3389,131,46,461,27,31,0.08695652173913043,39.52111111111111,51.549275362318845,0.06724511930585683,5.0,0.0,4.0,28.8,96.4,3.0,4.0,False,5-6,Q2,Q2,2024-12-31,Casual Accounts,True
A-751bd4,Company_408,Cybersecurity,UK,partner,Pro,10,False,False,2024-07-12,2024-07-01,172,1,True,2024-09-22,2024Q3,0-6 months,2024-10-29,False,2,1,1,0,0,0,0.5,1.0,190,True,False,False,Pro,2,190,10,10,92,9,0,0.0,9.063611111111111,54.38166666666667,0.0,6.0,1.0,4.0,23.166666666666668,112.0,4.0,4.25,True,5-6,Q1 (lowest),Q1 (lowest),2024-12-31,Low-Engagement Accounts,True
A-4e0e85,Company_409,DevTools,US,organic,Enterprise,6,False,False,2023-09-08,2023-09-01,480,2,True,2023-11-16,2023Q3,12-18 months,2024-02-16,True,8,4,4,0,1,0,0.5,0.875,4544,True,True,False,Enterprise,8,4544,56,31,288,20,9,0.06451612903225806,22.33861111111111,43.23602150537634,0.03125,2.0,0.0,1.0,53.0,119.5,1.0,5.0,False,1-2,Q1 (lowest),Q1 (lowest),2024-12-31,Low-Engagement Accounts,False
A-ad3abd,Company_410,FinTech,US,event,Pro,44,False,False,2023-03-03,2023-03-01,669,1,True,2023-07-12,2023Q1,18-24 months,2023-11-21,True,7,6,1,3,0,0,0.42857142857142855,0.7142857142857143,16896,True,False,False,Enterprise,4,13904,176,29,296,20,11,0.034482758620689655,26.351666666666667,54.52068965517241,0.037162162162162164,3.0,0.0,2.0,13.0,70.33333333333333,2.0,3.0,False,3-4,Q1 (lowest),Q1 (lowest),2024-12-31,Low-Engagement Accounts,False
A-e19ff6,Company_411,Cybersecurity,UK,partner,Enterprise,1,False,False,2023-07-28,2023-07-01,522,3,True,2024-01-08,2023Q3,12-18 months,2024-03-25,True,12,8,4,0,1,0,0.5833333333333334,0.5833333333333334,4910,True,True,False,Enterprise,12,4910,140,45,456,26,24,0.022222222222222223,40.23444444444444,53.64592592592592,0.05263157894736842,3.0,0.0,3.0,30.666666666666668,115.0,3.0,4.666666666666667,False,3-4,Q2,Q2,2024-12-31,Casual Accounts,False
A-7920cc,Company_412,Cybersecurity,FR,ads,Pro,39,False,False,2023-11-23,2023-11-01,404,0,False,,2023Q4,12-18 months,2023-11-30,True,16,14,2,0,1,0,0.5,1.0,52089,True,True,False,Enterprise,16,52089,591,62,601,32,28,0.06451612903225806,49.30888888888889,47.71827956989247,0.04658901830282862,7.0,0.0,1.0,32.857142857142854,113.42857142857143,3.0,4.333333333333333,False,7+,Q4 (highest),Q3,2024-12-31,Engaged Accounts,False
A-5a92e7,Company_413,HealthTech,US,ads,Pro,4,False,False,2024-06-11,2024-06-01,203,2,True,2024-06-18,2024Q2,6-12 months,2024-06-27,True,19,15,4,2,0,0,0.42105263157894735,0.7894736842105263,12671,True,False,False,Enterprise,17,11666,254,85,885,37,76,0.09411764705882353,76.76027777777777,54.183725490196075,0.08587570621468926,7.0,0.0,4.0,45.0,86.14285714285714,5.0,4.4,False,7+,Q4 (highest),Q4 (highest),2024-12-31,Power Accounts,True
A-fdfc91,Company_414,Cybersecurity,US,ads,Basic,29,False,False,2023-05-06,2023-05-01,605,0,False,,2023Q2,18-24 months,2024-05-03,True,10,9,1,1,1,0,0.5,0.9,20612,True,True,False,Enterprise,9,19191,369,56,564,32,29,0.017857142857142856,43.92861111111111,47.06636904761904,0.051418439716312055,5.0,0.0,5.0,28.8,121.0,3.0,3.6666666666666665,False,5-6,Q4 (highest),Q3,2024-12-31,Engaged Accounts,False
A-1e50e0,Company_415,Cybersecurity,DE,other,Pro,19,True,True,2023-02-21,2023-02-01,679,2,True,2023-11-01,2023Q1,18-24 months,2023-04-25,True,5,4,1,1,1,0,0.4,0.8,13295,True,True,False,Enterprise,4,13295,155,20,194,17,15,0.1,17.40277777777778,52.208333333333336,0.07731958762886598,2.0,1.0,2.0,20.5,143.0,1.0,5.0,True,1-2,Q1 (lowest),Q1 (lowest),2024-12-31,Low-Engagement Accounts,True
A-1e1b80,Company_416,FinTech,CA,other,Enterprise,50,False,False,2023-09-12,2023-09-01,476,3,True,2023-10-04,2023Q3,12-18 months,2024-07-10,True,12,10,2,0,1,0,0.5,0.8333333333333334,48647,True,True,False,Enterprise,12,48647,503,68,682,34,47,0.029411764705882353,58.143055555555556,51.302696078431374,0.0689149560117302,6.0,0.0,4.0,43.0,67.5,5.0,3.2,False,5-6,Q4 (highest),Q4 (highest),2024-12-31,Power Accounts,True
A-659280,Company_417,FinTech,IN,event,Enterprise,13,True,True,2023-11-17,2023-11-01,410,2,True,2024-07-23,2023Q4,12-18 months,2024-11-25,False,12,10,2,0,2,0,0.5,0.25,21450,True,True,False,Enterprise,12,21450,210,60,613,30,34,0.1,51.70055555555555,51.70055555555555,0.05546492659053834,4.0,0.0,0.0,8.0,105.66666666666667,3.0,4.333333333333333,False,3-4,Q3,Q3,2024-12-31,Engaged Accounts,False
A-f6b2fb,Company_418,DevTools,AU,event,Basic,23,False,False,2024-04-23,2024-04-01,252,1,True,2024-07-11,2024Q2,6-12 months,2024-06-12,True,10,8,2,2,1,1,0.5,0.8,23359,True,True,True,Enterprise,8,22232,188,55,524,29,37,0.14545454545454545,44.00333333333333,48.00363636363636,0.07061068702290077,5.0,1.0,2.0,55.0,88.6,3.0,4.0,True,5-6,Q3,Q3,2024-12-31,Engaged Accounts,True
A-cb6cc6,Company_419,DevTools,US,ads,Basic,13,True,False,2023-04-03,2023-04-01,638,0,False,,2023Q2,18-24 months,2023-04-20,True,7,5,2,0,2,0,0.42857142857142855,0.42857142857142855,2622,True,True,False,Enterprise,7,2622,78,35,314,21,26,0.0,28.255277777777778,48.437619047619044,0.08280254777070063,3.0,0.0,2.0,16.333333333333332,131.66666666666666,2.0,3.5,False,3-4,Q1 (lowest),Q1 (lowest),2024-12-31,Low-Engagement Accounts,True
A-d62e02,Company_420,Cybersecurity,US,partner,Pro,6,False,False,2024-08-20,2024-08-01,133,0,False,,2024Q3,0-6 months,,,10,10,0,0,1,1,0.4,0.8,21324,False,True,True,Enterprise,10,21324,156,34,344,25,23,0.11764705882352941,35.210277777777776,62.13578431372549,0.06686046511627906,1.0,0.0,1.0,36.0,31.0,1.0,4.0,False,1-2,Q2,Q1 (lowest),2024-12-31,Low-Engagement Accounts,True
A-d535f6,Company_421,DevTools,US,organic,Basic,12,True,True,2024-09-03,2024-09-01,119,2,True,2024-10-05,2024Q3,0-6 months,2024-09-21,True,9,6,3,0,1,3,0.3333333333333333,0.8888888888888888,7415,True,True,True,Enterprise,9,7415,155,47,477,26,29,0.0851063829787234,40.570277777777775,51.79184397163121,0.06079664570230608,0.0,0.0,0.0,,,0.0,,False,0,Q2,Q2,2024-12-31,Casual Accounts,False
A-39868b,Company_422,FinTech,AU,partner,Pro,9,False,False,2024-03-17,2024-03-01,289,2,True,2024-05-06,2024Q1,6-12 months,2024-11-28,False,5,4,1,0,1,0,0.8,0.4,4194,True,True,False,Enterprise,5,4194,36,28,305,22,21,0.17857142857142858,29.525555555555556,63.26904761904762,0.06885245901639345,6.0,0.0,2.0,39.0,100.83333333333333,4.0,4.25,False,5-6,Q1 (lowest),Q1 (lowest),2024-12-31,Low-Engagement Accounts,True
A-3cc791,Company_423,EdTech,US,other,Enterprise,6,False,False,2024-01-10,2024-01-01,356,1,True,2024-10-09,2024Q1,6-12 months,2024-01-31,True,8,6,2,0,0,0,0.375,0.75,8522,True,False,False,Enterprise,8,8522,98,46,447,28,30,0.10869565217391304,41.397777777777776,53.997101449275355,0.06711409395973154,6.0,1.0,3.0,48.333333333333336,95.83333333333333,4.0,4.25,True,5-6,Q3,Q2,2024-12-31,Casual Accounts,True
A-337bc1,Company_424,Cybersecurity,US,organic,Pro,30,True,False,2023-07-19,2023-07-01,531,2,True,2023-10-21,2023Q3,12-18 months,2024-09-12,True,7,5,2,0,2,2,0.42857142857142855,0.8571428571428571,19379,True,True,True,Enterprise,7,19379,221,43,425,27,34,0.09302325581395349,39.19861111111111,54.695736434108525,0.08,4.0,1.0,2.0,32.5,62.75,3.0,4.0,True,3-4,Q2,Q2,2024-12-31,Casual Accounts,True
A-58b9ff,Company_425,DevTools,IN,partner,Enterprise,2,False,False,2024-05-31,2024-05-01,214,1,True,2024-10-10,2024Q2,6-12 months,2024-06-17,True,13,11,2,1,1,1,0.38461538461538464,0.6153846153846154,22642,True,True,True,Enterprise,12,22244,236,65,667,28,32,0.1076923076923077,55.7575,51.46846153846153,0.047976011994003,2.0,1.0,0.0,66.0,79.0,1.0,4.0,True,1-2,Q3,Q4 (highest),2024-12-31,Engaged Accounts,True
A-bf7919,Company_426,HealthTech,US,organic,Pro,3,False,False,2024-11-27,2024-11-01,34,2,True,2024-12-06,2024Q4,0-6 months,2024-12-10,True,6,3,3,1,0,0,0.6666666666666666,0.6666666666666666,1560,True,False,False,Enterprise,5,825,15,26,262,23,14,0.15384615384615385,21.516111111111112,49.65256410256411,0.05343511450381679,2.0,0.0,1.0,14.5,81.5,1.0,5.0,False,1-2,Q1 (lowest),Q1 (lowest),2024-12-31,Low-Engagement Accounts,False
A-1d5444,Company_427,Cybersecurity,US,partner,Basic,24,False,True,2024-01-18,2024-01-01,348,1,True,2024-06-01,2024Q1,6-12 months,2024-09-16,True,14,12,2,0,2,0,0.6428571428571429,0.7142857142857143,30958,True,True,False,Enterprise,14,30958,322,59,592,28,35,0.1016949152542373,50.564166666666665,51.421186440677964,0.05912162162162162,2.0,0.0,2.0,30.0,62.5,1.0,4.0,False,1-2,Q3,Q3,2024-12-31,Engaged Accounts,False
